order_id,num_products,days_since_prior_order
858204,1,8
858210,1,2
858241,4,0
858244,8,2
858248,4,6
858256,23,7
858258,3,1
858273,5,3
858278,10,5
858286,4,6
858291,1,0
858328,6,27
858333,2,0
858334,4,5
858340,11,4
858346,15,4
858351,3,6
858352,3,21
858357,16,2
858362,9,6
858369,17,7
858377,4,30
858379,12,9
858390,9,22
858433,32,13
858448,14,0
858452,7,9
858466,12,8
858473,15,16
858479,1,30
858494,5,7
858505,4,7
858506,12,3
858513,7,30
858517,3,11
858525,2,9
858536,5,7
858543,3,8
858553,26,6
858560,5,0
858561,11,12
858562,10,30
858567,6,11
858610,14,8
858612,8,6
858613,9,2
858630,2,4
858633,10,0
858634,4,27
858635,6,2
858638,23,23
858642,24,4
858650,12,7
858662,10,5
858665,13,8
858674,4,30
858676,9,7
858684,11,5
858686,2,7
858689,12,3
858693,11,7
858702,1,3
858710,13,30
858715,17,3
858725,5,14
858726,13,24
858729,6,3
858737,6,0
858746,27,5
858755,16,15
858756,9,4
858758,12,3
858772,11,30
858773,6,3
858788,10,8
858804,4,30
858806,4,5
858832,12,3
858840,11,10
858847,22,3
858856,38,15
858859,12,14
858861,12,12
858880,6,6
858885,2,30
858913,9,6
858917,13,6
858920,2,4
858928,3,1
858934,3,20
858946,9,2
858958,14,0
858965,8,4
858968,4,30
858974,22,7
858975,18,0
858979,14,3
858984,8,5
858992,4,13
859012,20,0
859024,1,9
859043,19,9
859050,6,17
859055,3,2
859056,21,0
859062,14,4
859063,5,30
859069,14,7
859071,2,30
859079,24,8
859095,3,16
859101,11,18
859114,19,7
859122,5,5
859124,6,7
859138,4,12
859162,6,16
859173,21,0
859174,11,4
859189,8,30
859192,16,15
859195,10,1
859197,3,7
859212,3,2
859213,7,7
859224,8,6
859239,12,30
859240,9,4
859244,11,0
859249,2,7
859262,12,7
859281,1,1
859282,6,6
859286,1,15
859293,9,5
859300,11,16
859306,2,4
859317,1,30
859321,6,13
859322,3,28
859327,6,5
859328,36,20
859331,20,7
859333,8,1
859335,5,11
859341,4,30
859345,21,13
859353,4,4
859370,1,5
859376,2,28
859400,1,21
859401,23,8
859403,5,14
859411,12,3
859412,4,7
859419,14,5
859421,7,26
859427,16,24
859434,30,4
859447,1,12
859451,8,7
859473,2,2
859486,8,5
859487,13,3
859498,6,0
859504,5,27
859508,8,7
859513,8,8
859514,1,10
859533,1,3
859537,14,7
859538,15,30
859569,25,7
859579,21,7
859582,12,16
859591,1,0
859612,5,11
859624,17,24
859633,4,6
859634,9,9
859642,5,10
859648,21,6
859649,4,1
859660,9,6
859668,10,30
859671,4,2
859673,10,6
859674,38,9
859681,1,13
859683,4,7
859684,2,2
859692,15,2
859699,8,4
859704,1,0
859705,6,29
859707,16,30
859708,8,7
859721,22,4
859722,25,4
859747,27,4
859751,8,16
859757,9,4
859771,22,6
859772,3,3
859786,7,4
859787,3,6
859789,20,5
859801,2,14
859806,6,8
859815,7,4
859828,7,13
859829,8,13
859837,3,30
859840,2,30
859852,7,3
859865,12,12
859890,4,15
859893,5,3
859906,14,7
859909,3,4
859916,2,6
859917,13,9
859919,13,9
859924,14,0
859927,3,0
859929,10,13
859933,3,0
859942,11,8
859953,12,4
859960,7,25
859967,15,6
859970,4,3
859971,9,7
859973,2,4
859990,8,2
860006,11,2
860009,4,9
860041,9,3
860064,18,2
860077,3,6
860099,2,30
860106,20,0
860123,2,30
860124,6,0
860142,5,7
860152,6,30
860153,15,10
860159,3,5
860171,7,3
860180,3,10
860186,10,12
860225,6,7
860228,9,0
860229,10,4
860231,10,3
860237,2,3
860239,13,2
860257,7,0
860268,10,8
860275,9,0
860281,18,10
860288,5,7
860292,6,5
860293,9,3
860300,40,8
860308,11,0
860317,4,6
860339,17,7
860343,26,27
860356,8,4
860377,10,16
860384,28,7
860387,4,21
860397,1,13
860409,10,7
860416,1,1
860418,2,27
860425,7,6
860432,9,4
860438,11,13
860453,11,7
860459,11,16
860460,9,30
860465,3,8
860466,23,7
860470,4,2
860484,21,6
860495,1,2
860496,23,6
860500,15,9
860507,24,9
860514,5,5
860518,6,0
860526,20,0
860530,3,12
860531,20,3
860563,11,6
860578,5,1
860585,12,13
860588,7,7
860596,3,14
860608,12,4
860612,16,6
860617,7,2
860623,11,5
860627,9,1
860639,7,3
860642,9,8
860653,11,2
860657,4,0
860675,10,6
860676,3,15
860680,9,25
860681,20,3
860689,24,13
860698,24,7
860702,2,18
860709,2,15
860723,11,10
860728,15,18
860739,10,30
860744,3,0
860754,20,7
860757,17,23
860772,6,12
860777,7,5
860792,22,7
860794,7,8
860798,10,4
860807,6,7
860811,13,13
860817,17,3
860821,6,7
860823,12,10
860834,17,11
860840,8,5
860843,7,3
860846,3,3
860847,2,8
860883,12,0
860886,23,9
860887,2,0
860892,11,10
860897,15,6
860899,1,30
860906,6,14
860919,10,1
860939,10,30
860942,14,25
860945,11,11
860946,8,29
860949,5,10
860966,12,5
860972,3,0
860979,2,0
860993,18,4
860997,2,1
861001,7,2
861003,31,30
861012,7,7
861014,5,28
861020,6,4
861044,12,4
861067,2,2
861078,4,17
861086,35,16
861090,3,4
861093,14,2
861101,13,4
861108,3,0
861119,7,7
861130,17,0
861140,26,28
861144,2,0
861145,10,3
861149,8,2
861150,9,21
861152,1,2
861153,19,11
861156,2,7
861161,19,8
861173,11,17
861200,6,9
861203,4,2
861206,13,3
861208,15,3
861212,9,30
861229,7,8
861242,10,9
861245,20,2
861248,10,7
861256,15,11
861260,18,12
861261,24,19
861265,7,13
861279,20,11
861281,12,9
861285,5,4
861303,6,6
861325,18,14
861329,13,7
861339,6,2
861352,14,12
861354,12,8
861358,6,19
861385,1,5
861387,8,6
861392,7,0
861395,34,7
861403,3,14
861404,8,21
861408,5,2
861418,2,1
861430,1,20
861435,9,28
861452,16,5
861455,14,6
861466,12,7
861474,26,9
861477,12,3
861480,5,11
861503,5,15
861505,2,30
861509,1,3
861510,20,8
861514,2,0
861524,21,6
861525,18,7
861528,1,30
861572,6,7
861584,13,5
861594,5,26
861595,14,7
861597,16,28
861620,13,6
861625,25,30
861633,5,30
861661,9,5
861685,11,10
861712,13,5
861720,9,8
861730,6,30
861733,7,2
861737,19,10
861777,19,10
861788,2,2
861813,12,16
861833,9,1
861837,9,23
861866,16,4
861872,38,8
861880,9,23
861885,11,2
861888,10,6
861902,5,7
861903,2,0
861908,6,30
861929,11,15
861937,12,25
861940,22,4
861941,12,30
861947,10,2
861948,2,5
861954,4,7
861955,6,2
861957,8,7
861960,9,5
861981,11,1
861983,11,8
862004,8,22
862014,2,2
862019,12,3
862033,2,6
862045,22,11
862050,9,16
862062,6,17
862066,20,18
862068,5,0
862069,10,30
862074,21,14
862075,12,7
862078,26,16
862079,13,7
862086,6,3
862092,24,6
862112,15,7
862123,5,6
862130,2,11
862133,9,1
862143,9,21
862177,11,15
862178,9,2
862184,15,8
862194,1,13
862201,1,11
862205,6,5
862211,18,21
862237,4,0
862240,7,0
862253,25,7
862259,9,10
862262,4,9
862267,1,1
862272,13,0
862275,3,30
862280,22,8
862293,4,9
862300,7,30
862301,22,6
862314,2,11
862328,11,4
862330,8,4
862343,13,11
862354,7,6
862378,13,4
862384,1,4
862385,8,2
862390,25,0
862403,8,8
862406,7,2
862409,3,30
862410,4,7
862420,11,14
862432,1,2
862444,21,9
862452,11,30
862454,18,11
862459,1,8
862465,7,3
862469,12,5
862480,3,12
862481,11,10
862484,1,13
862489,9,3
862499,11,9
862502,10,0
862520,2,5
862528,10,4
862535,22,7
862538,10,0
862539,1,8
862546,5,19
862554,10,6
862561,9,2
862565,13,30
862568,4,8
862577,9,0
862582,7,30
862592,4,30
862606,10,4
862615,5,30
862621,4,5
862624,16,0
862627,17,7
862628,13,2
862639,4,30
862642,9,10
862654,13,6
862655,1,4
862658,23,11
862676,15,1
862681,13,5
862711,18,13
862717,20,30
862735,4,8
862737,25,0
862742,8,5
862744,5,3
862750,8,3
862754,1,13
862756,14,7
862761,27,7
862771,18,12
862772,19,7
862782,7,10
862808,14,7
862812,16,7
862813,11,5
862820,17,4
862826,6,7
862828,7,17
862830,5,5
862842,7,14
862851,18,22
862862,8,30
862863,3,5
862864,9,2
862866,10,1
862876,15,12
862878,14,0
862914,8,21
862919,3,5
862922,5,2
862923,11,30
862924,1,3
862933,15,6
862948,3,2
862950,2,2
862958,13,13
862967,2,2
862973,4,2
862974,12,3
862977,6,3
862992,8,29
862995,15,4
863000,4,8
863014,11,5
863019,16,6
863030,15,9
863031,2,3
863036,12,19
863039,28,30
863065,4,3
863075,23,18
863078,1,0
863079,9,8
863080,11,5
863090,12,7
863091,31,30
863094,13,15
863106,3,5
863120,21,0
863129,20,3
863134,4,0
863157,5,2
863161,4,1
863174,27,3
863186,26,13
863188,7,30
863222,5,14
863224,4,17
863225,1,1
863229,9,22
863250,3,8
863258,11,16
863271,5,8
863274,11,7
863275,11,30
863277,14,7
863297,1,13
863310,10,3
863315,18,6
863318,14,19
863325,9,4
863327,1,30
863330,7,6
863333,13,9
863336,9,0
863343,8,7
863391,11,9
863411,14,30
863424,2,9
863440,4,4
863442,15,4
863450,16,4
863452,4,15
863486,2,2
863487,3,30
863494,20,8
863495,19,2
863497,18,6
863502,7,11
863505,4,8
863511,19,30
863514,19,13
863521,10,6
863526,12,6
863538,13,0
863545,15,18
863548,10,0
863552,11,4
863560,13,15
863570,7,3
863587,5,18
863604,5,7
863608,3,2
863626,4,18
863633,2,2
863646,12,14
863654,5,10
863657,3,30
863659,45,7
863660,13,4
863664,1,30
863665,13,7
863676,5,30
863678,21,3
863685,18,30
863696,3,8
863706,1,3
863708,3,28
863724,6,5
863725,15,4
863748,3,3
863752,1,5
863759,11,30
863770,8,30
863772,4,22
863773,28,6
863776,2,6
863781,3,8
863783,6,3
863791,4,30
863798,1,1
863819,7,5
863823,14,2
863827,5,4
863838,4,6
863849,5,4
863851,9,17
863869,18,30
863873,2,2
863885,4,6
863886,11,13
863887,13,17
863893,8,2
863898,12,6
863903,4,14
863908,13,16
863912,6,22
863913,19,16
863920,15,3
863932,5,20
863937,1,12
863950,4,12
863951,7,2
863955,8,5
863980,18,9
863990,8,23
864007,4,23
864021,7,0
864036,38,7
864043,12,0
864046,6,0
864082,13,16
864091,15,19
864096,11,9
864100,4,13
864102,13,15
864110,1,1
864111,10,12
864122,8,26
864123,11,5
864132,17,3
864134,10,4
864141,2,0
864144,1,8
864147,4,5
864154,13,9
864163,24,7
864177,18,15
864179,22,30
864185,17,4
864197,6,11
864202,13,0
864210,3,6
864226,14,5
864248,2,7
864251,12,6
864253,7,0
864255,18,17
864263,6,2
864286,14,4
864342,6,13
864343,7,17
864347,17,6
864348,13,4
864349,2,20
864351,8,2
864358,16,7
864374,10,17
864375,3,13
864391,12,30
864404,10,3
864406,4,4
864424,2,6
864426,5,6
864450,7,10
864452,17,10
864472,3,14
864481,16,12
864486,3,7
864495,7,4
864497,25,11
864499,1,6
864508,5,3
864513,12,6
864525,24,5
864530,12,2
864545,19,6
864546,4,30
864547,4,1
864552,31,9
864556,7,30
864577,16,23
864580,14,15
864581,12,7
864589,10,28
864599,2,10
864606,5,1
864607,1,14
864664,5,14
864683,16,7
864686,4,6
864692,4,6
864695,12,4
864696,6,5
864701,8,2
864702,6,30
864708,15,21
864710,5,12
864738,5,1
864754,12,6
864762,8,12
864775,2,2
864779,6,7
864790,8,18
864807,3,6
864808,16,5
864824,5,12
864831,7,5
864836,4,14
864838,7,7
864847,5,13
864849,23,6
864856,12,6
864867,4,4
864874,2,1
864883,4,5
864884,1,23
864887,2,7
864892,1,15
864897,8,13
864915,5,15
864916,6,15
864920,7,4
864930,1,9
864938,10,26
864941,14,6
864952,19,5
864953,26,10
864957,12,8
864958,12,3
864967,14,3
864979,14,8
864980,5,10
864997,20,19
864999,9,1
865004,20,8
865010,2,9
865011,13,14
865016,6,2
865037,11,7
865038,9,9
865039,9,0
865046,8,1
865050,6,5
865051,10,10
865060,15,7
865063,1,3
865097,1,9
865113,7,7
865124,1,0
865127,16,7
865145,1,0
865158,20,8
865165,8,8
865173,21,11
865182,7,21
865195,9,14
865204,12,12
865213,22,4
865217,7,16
865244,10,30
865253,12,4
865267,10,14
865273,4,7
865275,21,21
865282,17,30
865287,12,5
865290,10,3
865294,23,3
865309,9,8
865315,4,2
865351,5,5
865353,8,3
865357,20,8
865366,27,5
865368,7,8
865381,9,1
865382,18,7
865386,9,5
865399,5,18
865401,9,7
865403,11,17
865411,6,3
865412,17,28
865413,17,0
865421,12,5
865423,9,6
865425,17,1
865430,9,5
865436,1,11
865438,11,28
865440,10,7
865449,26,3
865452,11,10
865460,3,27
865467,13,24
865478,3,2
865480,24,7
865481,7,7
865486,8,2
865499,2,9
865501,15,13
865507,1,30
865508,10,12
865509,4,3
865519,2,30
865521,3,8
865536,38,9
865538,7,9
865552,22,5
865553,15,30
865561,5,6
865563,13,14
865564,22,7
865571,5,10
865592,16,7
865602,14,0
865610,1,20
865614,15,26
865618,1,3
865619,5,1
865623,30,0
865644,7,9
865650,6,0
865663,20,2
865669,22,9
865678,10,6
865687,3,15
865694,5,2
865702,17,30
865707,6,2
865708,2,6
865709,14,0
865710,4,30
865711,19,6
865730,6,0
865733,10,3
865734,12,8
865738,6,10
865749,17,3
865762,6,0
865777,11,0
865782,3,30
865784,5,0
865788,10,6
865828,11,3
865847,2,10
865848,10,7
865855,11,0
865869,16,30
865873,3,12
865887,15,15
865912,12,6
865916,3,0
865922,5,7
865926,1,7
865931,10,3
865945,10,8
865946,21,13
865950,13,7
865951,4,30
865961,10,6
865968,14,30
865970,17,8
865974,12,4
865985,12,30
865991,17,20
866001,20,8
866002,24,8
866013,9,15
866014,2,8
866017,13,6
866020,14,0
866024,20,20
866028,2,4
866058,9,6
866074,34,13
866081,17,3
866082,3,27
866083,8,5
866091,9,12
866093,13,10
866096,7,3
866100,17,5
866101,13,23
866105,10,3
866115,9,2
866130,5,13
866132,16,23
866133,5,9
866140,3,5
866143,21,9
866149,16,7
866157,8,9
866163,10,9
866165,13,7
866168,8,0
866169,7,6
866196,7,3
866218,14,12
866219,6,7
866222,10,12
866238,11,12
866240,1,25
866262,9,30
866265,1,11
866266,17,10
866277,26,7
866292,3,2
866299,4,0
866302,31,4
866326,8,12
866331,8,15
866349,11,7
866350,7,21
866356,4,8
866357,10,30
866364,5,19
866370,27,13
866379,10,6
866381,4,15
866391,7,15
866394,5,30
866397,20,30
866399,11,6
866413,15,7
866420,20,8
866427,30,16
866433,4,30
866446,10,9
866479,12,10
866482,3,15
866488,3,13
866499,12,12
866501,12,14
866516,4,1
866517,5,25
866532,17,24
866533,4,30
866557,20,16
866558,9,0
866571,16,2
866580,6,22
866586,12,14
866587,3,8
866592,15,13
866599,18,8
866601,9,0
866604,14,0
866628,6,5
866637,13,4
866642,28,10
866644,4,11
866649,11,30
866650,1,0
866653,16,3
866661,6,12
866676,27,9
866677,1,14
866679,19,5
866680,9,22
866689,12,1
866691,12,3
866701,6,3
866706,9,12
866708,3,2
866719,9,2
866720,26,6
866729,2,29
866730,19,30
866739,7,0
866741,9,2
866742,7,3
866743,8,3
866745,9,8
866752,3,14
866754,6,4
866757,7,2
866758,5,4
866766,14,2
866768,10,1
866769,1,30
866775,5,4
866778,20,8
866790,14,3
866809,6,21
866811,14,7
866825,2,30
866827,15,7
866829,18,12
866835,7,19
866858,6,0
866875,3,0
866879,8,30
866881,9,6
866913,8,30
866915,4,5
866916,7,1
866921,6,5
866947,10,8
866953,10,10
866961,11,4
866992,9,9
867005,6,4
867015,6,29
867021,9,11
867025,19,14
867034,12,6
867035,16,3
867036,6,8
867045,2,30
867048,11,0
867051,8,0
867058,10,5
867059,2,21
867068,2,9
867071,3,30
867076,4,7
867079,7,0
867086,10,30
867087,16,26
867093,7,0
867116,21,6
867135,12,1
867140,15,5
867144,16,18
867152,9,7
867154,5,6
867155,3,1
867156,6,20
867179,7,2
867187,6,5
867194,37,6
867200,7,5
867202,5,4
867212,9,3
867215,9,29
867224,3,30
867226,11,15
867240,12,9
867250,11,0
867257,4,19
867259,13,3
867260,15,30
867266,13,9
867273,6,5
867279,12,8
867293,4,5
867305,15,4
867306,17,20
867307,16,7
867309,17,15
867310,1,19
867311,5,1
867315,9,30
867332,7,1
867335,12,6
867337,3,5
867340,32,23
867349,8,0
867355,19,21
867357,16,10
867359,10,30
867361,30,9
867363,21,0
867372,18,4
867374,11,8
867377,3,7
867388,7,4
867410,5,9
867427,17,10
867438,6,5
867441,8,11
867459,8,8
867478,9,30
867494,11,14
867495,8,30
867499,5,4
867503,3,30
867506,11,7
867509,2,24
867538,10,8
867539,6,30
867542,3,13
867559,13,10
867566,16,7
867572,13,0
867574,10,28
867578,6,4
867584,19,0
867614,5,2
867622,2,30
867629,2,14
867630,3,6
867636,7,24
867657,12,7
867658,10,1
867660,21,4
867667,5,0
867688,4,3
867701,5,0
867710,18,6
867712,3,3
867719,3,22
867720,5,1
867735,7,30
867736,36,30
867750,13,4
867753,16,10
867796,6,1
867801,13,15
867805,4,1
867810,9,8
867812,8,2
867813,4,5
867831,8,0
867833,3,4
867843,7,7
867845,7,4
867886,17,30
867893,8,3
867910,16,7
867914,12,7
867917,16,2
867928,19,0
867933,4,9
867935,20,1
867936,42,30
867953,36,4
867963,11,5
867965,6,4
867980,13,10
867983,3,10
867986,8,14
867987,23,13
867994,3,3
868009,16,5
868017,24,15
868020,5,7
868044,3,14
868046,2,14
868050,6,2
868052,7,0
868063,28,0
868064,14,0
868065,13,30
868074,2,7
868075,24,15
868078,6,30
868081,20,23
868085,2,9
868087,19,5
868113,6,30
868120,48,30
868121,8,0
868144,10,3
868145,5,23
868160,2,5
868162,16,0
868164,11,7
868171,15,8
868175,4,22
868177,6,21
868186,3,4
868206,26,3
868213,17,9
868215,20,8
868235,18,12
868237,3,30
868245,7,30
868252,11,4
868263,9,7
868264,15,3
868272,4,30
868280,9,1
868288,3,6
868290,3,12
868318,9,11
868331,31,4
868335,5,8
868340,5,3
868341,5,6
868352,9,10
868355,13,3
868361,5,7
868366,7,1
868390,8,6
868392,5,6
868396,2,14
868408,10,6
868428,2,21
868432,7,12
868436,16,8
868442,2,19
868443,3,30
868454,11,11
868459,11,20
868460,13,7
868479,20,3
868483,7,30
868488,1,17
868498,13,6
868499,15,4
868505,26,7
868514,9,0
868515,16,18
868516,16,6
868517,9,14
868530,18,30
868538,18,30
868569,5,8
868571,14,5
868572,16,3
868573,22,12
868589,25,22
868607,4,9
868609,11,4
868630,5,30
868633,5,30
868638,20,30
868641,6,0
868660,5,15
868665,3,5
868667,12,10
868672,11,0
868682,6,10
868684,21,30
868686,2,21
868687,8,10
868692,5,12
868699,1,30
868702,16,4
868703,10,7
868711,17,0
868714,10,17
868727,9,15
868731,6,6
868737,6,8
868740,6,25
868748,9,30
868749,3,7
868751,13,1
868779,24,5
868787,5,2
868793,14,0
868800,8,4
868810,2,7
868817,16,8
868820,2,1
868833,10,30
868838,11,4
868840,1,16
868851,17,5
868854,2,4
868865,7,18
868870,22,21
868874,2,30
868876,13,30
868917,3,7
868918,1,2
868920,6,8
868923,12,19
868924,7,0
868929,4,11
868933,16,8
868934,3,7
868940,7,21
868945,14,30
868958,9,5
868960,10,0
868964,16,10
868973,8,13
868990,5,13
868992,7,6
869000,3,3
869004,14,23
869019,7,5
869028,7,13
869040,4,9
869058,1,4
869061,3,8
869063,3,9
869066,4,30
869067,14,30
869082,8,2
869088,9,30
869103,4,8
869125,22,9
869148,21,6
869153,15,14
869154,21,7
869158,5,4
869159,4,1
869160,8,7
869179,28,10
869183,7,24
869201,17,0
869215,4,28
869219,1,2
869241,9,7
869255,6,0
869274,7,3
869278,7,23
869289,7,21
869292,16,5
869298,11,8
869299,4,17
869303,11,12
869304,2,3
869306,12,30
869311,19,8
869312,3,1
869314,8,1
869318,10,0
869320,32,0
869327,7,0
869328,17,20
869347,11,13
869348,27,3
869351,5,0
869361,12,6
869366,5,30
869369,9,9
869374,9,30
869378,13,9
869397,5,2
869410,10,8
869416,27,7
869418,8,2
869444,7,2
869450,10,30
869456,6,0
869463,6,6
869474,9,5
869480,3,9
869490,2,5
869501,2,10
869512,2,3
869513,24,28
869524,4,3
869551,14,14
869554,9,5
869555,4,15
869563,5,2
869575,4,7
869579,10,7
869586,14,0
869613,4,8
869621,10,1
869630,9,30
869631,8,30
869634,5,3
869639,9,7
869645,1,6
869650,4,3
869653,4,4
869657,3,0
869659,3,10
869660,6,7
869663,2,0
869665,2,10
869668,4,0
869669,11,2
869676,11,4
869678,3,29
869692,7,30
869710,19,7
869712,8,5
869716,1,2
869719,14,1
869720,3,3
869721,10,5
869723,13,11
869741,8,9
869756,11,7
869771,1,7
869778,8,11
869788,27,20
869791,6,0
869796,7,2
869858,2,7
869862,5,19
869871,1,3
869872,15,19
869882,33,30
869883,11,11
869888,1,6
869896,1,9
869898,10,1
869911,10,7
869915,7,30
869924,4,4
869930,10,0
869947,7,8
869952,4,4
869965,4,30
869971,10,18
869979,3,8
869990,4,23
869996,9,5
869999,8,23
870007,4,23
870011,12,7
870013,1,0
870015,17,14
870017,14,0
870021,8,3
870031,15,8
870035,29,14
870045,6,2
870054,3,30
870067,28,0
870076,5,5
870082,12,4
870101,13,21
870130,12,16
870131,1,2
870138,8,30
870139,5,7
870141,13,4
870145,21,21
870149,13,30
870150,23,30
870157,17,15
870169,4,0
870174,8,0
870188,1,14
870199,2,1
870200,2,2
870210,5,8
870211,3,5
870218,2,4
870221,11,5
870240,22,7
870247,16,6
870253,13,17
870265,6,0
870268,16,22
870269,6,0
870276,20,6
870277,6,5
870278,8,0
870287,15,6
870289,25,16
870292,1,0
870304,3,22
870308,11,1
870317,15,9
870320,5,30
870326,9,4
870329,8,30
870332,8,9
870337,11,17
870341,5,5
870348,2,4
870351,9,5
870359,9,3
870365,8,2
870369,5,11
870370,19,6
870371,1,12
870373,8,21
870376,1,1
870377,21,18
870382,3,17
870387,16,7
870388,7,3
870391,10,6
870412,1,0
870427,8,0
870433,5,3
870441,15,6
870454,7,2
870460,16,11
870472,9,7
870473,3,5
870478,17,6
870484,19,13
870486,7,30
870492,11,2
870493,4,30
870512,24,1
870514,3,8
870517,5,3
870525,17,9
870528,5,13
870531,2,7
870542,7,1
870550,12,21
870553,11,4
870554,7,15
870564,6,15
870573,5,6
870574,3,7
870577,11,9
870579,15,7
870586,20,2
870588,28,8
870594,4,13
870606,11,3
870612,7,7
870616,13,4
870632,3,4
870635,9,15
870636,23,12
870652,1,0
870658,6,6
870664,16,20
870669,12,8
870680,4,6
870681,3,12
870687,4,9
870689,11,7
870701,6,26
870708,19,5
870724,4,6
870732,10,5
870748,7,5
870752,12,9
870757,6,13
870765,3,6
870780,15,7
870796,8,6
870809,12,7
870811,4,7
870815,14,7
870817,9,4
870827,3,0
870836,3,10
870842,8,3
870843,10,10
870851,11,7
870860,24,0
870873,12,5
870875,6,5
870880,4,7
870887,15,14
870903,3,1
870908,8,18
870928,6,1
870930,24,30
870931,10,30
870934,2,25
870950,12,0
870951,16,0
870965,10,0
870971,11,2
870986,8,8
870993,11,5
870995,4,30
870999,3,5
871003,10,8
871007,5,2
871016,8,7
871026,20,28
871029,9,26
871038,3,6
871052,18,7
871061,5,3
871077,1,28
871084,7,2
871094,17,7
871118,6,11
871119,5,6
871126,12,6
871127,5,7
871150,17,8
871153,24,8
871176,6,7
871179,25,14
871202,13,30
871227,3,19
871237,1,5
871238,13,7
871245,30,26
871256,5,5
871263,5,7
871264,12,5
871271,20,3
871278,4,21
871281,74,8
871282,23,15
871304,44,0
871312,7,0
871329,6,14
871332,5,1
871334,7,0
871366,10,1
871368,7,19
871373,6,5
871391,11,7
871400,11,19
871407,8,8
871408,26,0
871414,31,7
871426,27,8
871427,3,30
871431,3,29
871437,11,14
871439,10,7
871446,4,0
871454,2,4
871457,24,0
871467,1,6
871473,4,2
871482,18,15
871484,3,4
871500,7,2
871505,14,7
871509,9,10
871518,8,13
871537,11,10
871553,3,18
871555,10,20
871565,10,27
871569,11,5
871576,15,16
871590,17,30
871591,10,8
871598,3,5
871600,11,4
871604,5,10
871609,8,21
871611,10,8
871615,7,8
871619,4,22
871627,17,21
871634,11,0
871650,13,11
871658,12,6
871672,7,7
871686,5,8
871698,13,30
871703,2,13
871716,23,7
871728,24,30
871740,13,7
871746,4,3
871751,1,5
871755,6,1
871759,8,26
871785,3,13
871792,9,20
871795,24,0
871800,9,6
871805,8,6
871807,20,9
871819,7,3
871829,5,3
871831,11,4
871850,9,4
871862,9,3
871872,6,7
871875,23,0
871879,32,14
871882,10,8
871883,12,7
871884,5,16
871887,5,8
871888,4,3
871901,13,3
871906,13,11
871907,4,4
871914,2,0
871921,15,5
871923,7,22
871925,13,8
871927,31,9
871928,15,24
871937,18,22
871943,2,14
871945,13,1
871949,4,6
871958,10,10
871960,3,4
871964,1,12
871965,27,10
871968,4,7
871977,10,30
871978,16,15
871988,4,14
871991,19,4
872007,14,25
872015,7,9
872024,25,20
872028,6,13
872031,20,19
872039,2,3
872047,3,0
872050,7,14
872055,6,2
872057,18,30
872062,11,30
872063,9,9
872065,3,2
872069,1,8
872074,17,6
872076,9,10
872087,21,12
872099,8,6
872100,1,30
872109,23,5
872121,2,8
872135,14,3
872137,2,8
872138,11,30
872145,7,16
872155,13,15
