total_reorders,total_products,repurchase_rate,repurchase_segment
5,6,0.8333333333333334,Very High
2,5,0.4,Moderate
2,2,1.0,Very High
13,21,0.6190476190476191,High
5,9,0.5555555555555556,High
3,7,0.42857142857142855,Moderate
21,54,0.3888888888888889,Moderate
11,19,0.5789473684210527,High
10,18,0.5555555555555556,High
2,22,0.09090909090909091,Low
26,35,0.7428571428571429,High
1,7,0.14285714285714285,Low
20,40,0.5,Moderate
0,5,0.0,Low
5,24,0.20833333333333334,Low
8,17,0.47058823529411764,Moderate
17,23,0.7391304347826086,High
0,15,0.0,Low
7,17,0.4117647058823529,Moderate
9,21,0.42857142857142855,Moderate
23,42,0.5476190476190477,High
160,273,0.5860805860805861,High
2,5,0.4,Moderate
0,12,0.0,Low
8,12,0.6666666666666666,High
23,34,0.6764705882352942,High
31,32,0.96875,Very High
0,2,0.0,Low
9,14,0.6428571428571429,High
19,24,0.7916666666666666,Very High
1,5,0.2,Low
2,8,0.25,Low
9,10,0.9,Very High
0,10,0.0,Low
3,14,0.21428571428571427,Low
0,2,0.0,Low
30,62,0.4838709677419355,Moderate
1,10,0.1,Low
3,7,0.42857142857142855,Moderate
0,4,0.0,Low
18,25,0.72,High
3,6,0.5,Moderate
4,11,0.36363636363636365,Moderate
8,66,0.12121212121212122,Low
9,22,0.4090909090909091,Moderate
21,28,0.75,High
18,18,1.0,Very High
5,8,0.625,High
25,42,0.5952380952380952,High
143,249,0.5742971887550201,High
17,17,1.0,Very High
18,23,0.782608695652174,Very High
10,20,0.5,Moderate
0,5,0.0,Low
42,46,0.9130434782608695,Very High
6,6,1.0,Very High
10,15,0.6666666666666666,High
26,61,0.4262295081967213,Moderate
0,26,0.0,Low
14,40,0.35,Moderate
5,5,1.0,Very High
1,4,0.25,Low
7,18,0.3888888888888889,Moderate
4,4,1.0,Very High
58,66,0.8787878787878788,Very High
5,6,0.8333333333333334,Very High
11,30,0.36666666666666664,Moderate
9,14,0.6428571428571429,High
21,28,0.75,High
4,10,0.4,Moderate
13,24,0.5416666666666666,High
0,3,0.0,Low
30,39,0.7692307692307693,Very High
35,60,0.5833333333333334,High
31,47,0.6595744680851063,High
0,18,0.0,Low
2,4,0.5,Moderate
8,20,0.4,Moderate
7,11,0.6363636363636364,High
30,53,0.5660377358490566,High
12,41,0.2926829268292683,Moderate
2,8,0.25,Low
101,125,0.808,Very High
0,3,0.0,Low
28,33,0.8484848484848485,Very High
1,10,0.1,Low
5,13,0.38461538461538464,Moderate
5,9,0.5555555555555556,High
0,13,0.0,Low
46,59,0.7796610169491526,Very High
0,2,0.0,Low
21,26,0.8076923076923077,Very High
18,30,0.6,High
1,6,0.16666666666666666,Low
1,15,0.06666666666666667,Low
5,8,0.625,High
7,10,0.7,High
0,10,0.0,Low
0,2,0.0,Low
26,37,0.7027027027027027,High
1,3,0.3333333333333333,Moderate
18,54,0.3333333333333333,Moderate
10,21,0.47619047619047616,Moderate
33,50,0.66,High
16,32,0.5,Moderate
12,34,0.35294117647058826,Moderate
8,10,0.8,Very High
5,34,0.14705882352941177,Low
19,32,0.59375,High
10,28,0.35714285714285715,Moderate
13,16,0.8125,Very High
15,16,0.9375,Very High
18,28,0.6428571428571429,High
13,19,0.6842105263157895,High
4,4,1.0,Very High
5,24,0.20833333333333334,Low
28,84,0.3333333333333333,Moderate
28,28,1.0,Very High
0,9,0.0,Low
48,72,0.6666666666666666,High
12,15,0.8,Very High
1,1,1.0,Very High
4,7,0.5714285714285714,High
22,25,0.88,Very High
14,54,0.25925925925925924,Moderate
7,19,0.3684210526315789,Moderate
6,13,0.46153846153846156,Moderate
18,38,0.47368421052631576,Moderate
8,9,0.8888888888888888,Very High
16,17,0.9411764705882353,Very High
7,12,0.5833333333333334,High
0,9,0.0,Low
8,21,0.38095238095238093,Moderate
32,39,0.8205128205128205,Very High
7,10,0.7,High
0,5,0.0,Low
14,41,0.34146341463414637,Moderate
4,4,1.0,Very High
20,30,0.6666666666666666,High
3,5,0.6,High
60,81,0.7407407407407407,High
16,25,0.64,High
2,3,0.6666666666666666,High
6,35,0.17142857142857143,Low
3,29,0.10344827586206896,Low
30,39,0.7692307692307693,Very High
2,18,0.1111111111111111,Low
4,5,0.8,Very High
51,67,0.7611940298507462,Very High
9,25,0.36,Moderate
9,13,0.6923076923076923,High
12,40,0.3,Moderate
15,22,0.6818181818181818,High
6,14,0.42857142857142855,Moderate
9,42,0.21428571428571427,Low
8,9,0.8888888888888888,Very High
37,76,0.4868421052631579,Moderate
7,10,0.7,High
2,6,0.3333333333333333,Moderate
17,35,0.4857142857142857,Moderate
2,11,0.18181818181818182,Low
8,8,1.0,Very High
5,15,0.3333333333333333,Moderate
9,21,0.42857142857142855,Moderate
7,12,0.5833333333333334,High
1,9,0.1111111111111111,Low
120,151,0.7947019867549668,Very High
7,23,0.30434782608695654,Moderate
7,8,0.875,Very High
15,39,0.38461538461538464,Moderate
14,33,0.42424242424242425,Moderate
6,10,0.6,High
52,67,0.7761194029850746,Very High
0,11,0.0,Low
6,28,0.21428571428571427,Low
8,23,0.34782608695652173,Moderate
11,26,0.4230769230769231,Moderate
6,16,0.375,Moderate
3,6,0.5,Moderate
22,40,0.55,High
2,2,1.0,Very High
1,5,0.2,Low
33,41,0.8048780487804879,Very High
27,33,0.8181818181818182,Very High
11,14,0.7857142857142857,Very High
1,6,0.16666666666666666,Low
15,17,0.8823529411764706,Very High
8,29,0.27586206896551724,Moderate
0,14,0.0,Low
0,8,0.0,Low
6,6,1.0,Very High
11,15,0.7333333333333333,High
2,11,0.18181818181818182,Low
6,15,0.4,Moderate
56,93,0.6021505376344086,High
43,57,0.7543859649122807,Very High
120,164,0.7317073170731707,High
13,36,0.3611111111111111,Moderate
16,28,0.5714285714285714,High
5,5,1.0,Very High
20,28,0.7142857142857143,High
0,11,0.0,Low
5,15,0.3333333333333333,Moderate
59,111,0.5315315315315315,High
11,18,0.6111111111111112,High
16,23,0.6956521739130435,High
45,94,0.4787234042553192,Moderate
1,1,1.0,Very High
16,31,0.5161290322580645,High
48,80,0.6,High
7,10,0.7,High
3,5,0.6,High
0,1,0.0,Low
9,23,0.391304347826087,Moderate
1,2,0.5,Moderate
22,27,0.8148148148148148,Very High
18,26,0.6923076923076923,High
23,55,0.41818181818181815,Moderate
8,14,0.5714285714285714,High
5,11,0.45454545454545453,Moderate
0,13,0.0,Low
10,33,0.30303030303030304,Moderate
22,23,0.9565217391304348,Very High
21,68,0.3088235294117647,Moderate
1,35,0.02857142857142857,Low
4,16,0.25,Low
59,65,0.9076923076923077,Very High
8,16,0.5,Moderate
20,39,0.5128205128205128,High
1,1,1.0,Very High
6,12,0.5,Moderate
28,38,0.7368421052631579,High
19,29,0.6551724137931034,High
7,10,0.7,High
96,100,0.96,Very High
138,178,0.7752808988764045,Very High
89,118,0.7542372881355932,Very High
77,145,0.5310344827586206,High
12,13,0.9230769230769231,Very High
9,40,0.225,Low
63,74,0.8513513513513513,Very High
113,138,0.8188405797101449,Very High
0,3,0.0,Low
5,7,0.7142857142857143,High
4,16,0.25,Low
23,38,0.6052631578947368,High
4,6,0.6666666666666666,High
33,44,0.75,High
1,1,1.0,Very High
14,26,0.5384615384615384,High
79,97,0.8144329896907216,Very High
26,44,0.5909090909090909,High
25,46,0.5434782608695652,High
6,11,0.5454545454545454,High
37,61,0.6065573770491803,High
4,8,0.5,Moderate
1,7,0.14285714285714285,Low
101,115,0.8782608695652174,Very High
14,18,0.7777777777777778,Very High
6,15,0.4,Moderate
2,2,1.0,Very High
52,77,0.6753246753246753,High
25,56,0.44642857142857145,Moderate
10,21,0.47619047619047616,Moderate
42,64,0.65625,High
0,6,0.0,Low
3,11,0.2727272727272727,Moderate
10,21,0.47619047619047616,Moderate
26,35,0.7428571428571429,High
4,21,0.19047619047619047,Low
3,18,0.16666666666666666,Low
31,52,0.5961538461538461,High
5,9,0.5555555555555556,High
1,6,0.16666666666666666,Low
3,7,0.42857142857142855,Moderate
65,87,0.7471264367816092,High
2,7,0.2857142857142857,Moderate
30,39,0.7692307692307693,Very High
0,4,0.0,Low
28,53,0.5283018867924528,High
11,12,0.9166666666666666,Very High
16,19,0.8421052631578947,Very High
1,1,1.0,Very High
127,162,0.7839506172839507,Very High
22,26,0.8461538461538461,Very High
0,3,0.0,Low
6,17,0.35294117647058826,Moderate
4,6,0.6666666666666666,High
7,11,0.6363636363636364,High
8,8,1.0,Very High
58,110,0.5272727272727272,High
81,103,0.7864077669902912,Very High
0,14,0.0,Low
16,28,0.5714285714285714,High
34,38,0.8947368421052632,Very High
2,10,0.2,Low
4,34,0.11764705882352941,Low
5,14,0.35714285714285715,Moderate
9,12,0.75,High
24,49,0.4897959183673469,Moderate
13,35,0.37142857142857144,Moderate
34,52,0.6538461538461539,High
0,3,0.0,Low
3,5,0.6,High
13,17,0.7647058823529411,Very High
10,28,0.35714285714285715,Moderate
56,121,0.4628099173553719,Moderate
1,11,0.09090909090909091,Low
39,103,0.3786407766990291,Moderate
26,26,1.0,Very High
5,23,0.21739130434782608,Low
13,16,0.8125,Very High
2,7,0.2857142857142857,Moderate
17,34,0.5,Moderate
21,24,0.875,Very High
6,6,1.0,Very High
2,4,0.5,Moderate
3,13,0.23076923076923078,Low
10,21,0.47619047619047616,Moderate
4,4,1.0,Very High
2,4,0.5,Moderate
6,9,0.6666666666666666,High
84,102,0.8235294117647058,Very High
3,10,0.3,Moderate
1,1,1.0,Very High
1,2,0.5,Moderate
64,71,0.9014084507042254,Very High
5,16,0.3125,Moderate
17,28,0.6071428571428571,High
4,14,0.2857142857142857,Moderate
14,23,0.6086956521739131,High
54,86,0.627906976744186,High
11,17,0.6470588235294118,High
2,11,0.18181818181818182,Low
4,6,0.6666666666666666,High
6,10,0.6,High
9,26,0.34615384615384615,Moderate
8,11,0.7272727272727273,High
11,30,0.36666666666666664,Moderate
2,5,0.4,Moderate
14,17,0.8235294117647058,Very High
2,10,0.2,Low
22,24,0.9166666666666666,Very High
92,128,0.71875,High
53,89,0.5955056179775281,High
11,17,0.6470588235294118,High
214,255,0.8392156862745098,Very High
0,1,0.0,Low
15,34,0.4411764705882353,Moderate
1,4,0.25,Low
1,12,0.08333333333333333,Low
83,93,0.8924731182795699,Very High
2,3,0.6666666666666666,High
25,72,0.3472222222222222,Moderate
107,182,0.5879120879120879,High
0,11,0.0,Low
1,7,0.14285714285714285,Low
5,6,0.8333333333333334,Very High
28,57,0.49122807017543857,Moderate
10,19,0.5263157894736842,High
2,5,0.4,Moderate
14,25,0.56,High
9,14,0.6428571428571429,High
1,4,0.25,Low
144,163,0.8834355828220859,Very High
29,42,0.6904761904761905,High
11,19,0.5789473684210527,High
2,6,0.3333333333333333,Moderate
1,3,0.3333333333333333,Moderate
12,22,0.5454545454545454,High
4,5,0.8,Very High
14,21,0.6666666666666666,High
7,28,0.25,Low
70,91,0.7692307692307693,Very High
68,84,0.8095238095238095,Very High
16,31,0.5161290322580645,High
0,10,0.0,Low
11,14,0.7857142857142857,Very High
8,21,0.38095238095238093,Moderate
0,6,0.0,Low
25,39,0.6410256410256411,High
31,32,0.96875,Very High
30,99,0.30303030303030304,Moderate
97,118,0.8220338983050848,Very High
59,97,0.6082474226804123,High
19,31,0.6129032258064516,High
52,84,0.6190476190476191,High
2,7,0.2857142857142857,Moderate
2,5,0.4,Moderate
2,10,0.2,Low
30,106,0.2830188679245283,Moderate
49,51,0.9607843137254902,Very High
8,16,0.5,Moderate
11,23,0.4782608695652174,Moderate
4,15,0.26666666666666666,Moderate
0,5,0.0,Low
11,13,0.8461538461538461,Very High
4,7,0.5714285714285714,High
20,22,0.9090909090909091,Very High
4,8,0.5,Moderate
53,77,0.6883116883116883,High
8,8,1.0,Very High
0,14,0.0,Low
85,109,0.7798165137614679,Very High
11,36,0.3055555555555556,Moderate
10,13,0.7692307692307693,Very High
27,32,0.84375,Very High
59,93,0.6344086021505376,High
9,16,0.5625,High
25,32,0.78125,Very High
4,11,0.36363636363636365,Moderate
0,9,0.0,Low
9,47,0.19148936170212766,Low
1,4,0.25,Low
1,1,1.0,Very High
0,8,0.0,Low
3,4,0.75,High
5,5,1.0,Very High
4,11,0.36363636363636365,Moderate
6,8,0.75,High
15,28,0.5357142857142857,High
6,6,1.0,Very High
3,34,0.08823529411764706,Low
13,20,0.65,High
11,31,0.3548387096774194,Moderate
3,24,0.125,Low
6,25,0.24,Low
3,3,1.0,Very High
11,11,1.0,Very High
17,17,1.0,Very High
90,120,0.75,High
7,13,0.5384615384615384,High
1,3,0.3333333333333333,Moderate
16,43,0.37209302325581395,Moderate
47,65,0.7230769230769231,High
3,8,0.375,Moderate
1,11,0.09090909090909091,Low
4,7,0.5714285714285714,High
20,38,0.5263157894736842,High
41,61,0.6721311475409836,High
13,33,0.3939393939393939,Moderate
14,26,0.5384615384615384,High
155,162,0.9567901234567902,Very High
8,9,0.8888888888888888,Very High
1,8,0.125,Low
0,16,0.0,Low
8,11,0.7272727272727273,High
6,20,0.3,Moderate
3,7,0.42857142857142855,Moderate
1,1,1.0,Very High
11,19,0.5789473684210527,High
5,13,0.38461538461538464,Moderate
6,16,0.375,Moderate
7,11,0.6363636363636364,High
3,8,0.375,Moderate
10,20,0.5,Moderate
6,13,0.46153846153846156,Moderate
34,64,0.53125,High
22,29,0.7586206896551724,Very High
1,11,0.09090909090909091,Low
10,18,0.5555555555555556,High
5,26,0.19230769230769232,Low
1,8,0.125,Low
2,26,0.07692307692307693,Low
5,11,0.45454545454545453,Moderate
5,20,0.25,Low
86,164,0.524390243902439,High
2,19,0.10526315789473684,Low
31,51,0.6078431372549019,High
36,49,0.7346938775510204,High
3,4,0.75,High
1,13,0.07692307692307693,Low
11,12,0.9166666666666666,Very High
76,89,0.8539325842696629,Very High
6,46,0.13043478260869565,Low
17,17,1.0,Very High
5,12,0.4166666666666667,Moderate
3,10,0.3,Moderate
53,65,0.8153846153846154,Very High
1,9,0.1111111111111111,Low
4,14,0.2857142857142857,Moderate
9,11,0.8181818181818182,Very High
20,26,0.7692307692307693,Very High
50,71,0.704225352112676,High
22,46,0.4782608695652174,Moderate
9,9,1.0,Very High
22,51,0.43137254901960786,Moderate
73,119,0.6134453781512605,High
2,10,0.2,Low
10,22,0.45454545454545453,Moderate
21,25,0.84,Very High
3,10,0.3,Moderate
25,30,0.8333333333333334,Very High
6,8,0.75,High
28,42,0.6666666666666666,High
109,132,0.8257575757575758,Very High
56,107,0.5233644859813084,High
63,71,0.8873239436619719,Very High
36,64,0.5625,High
0,13,0.0,Low
2,2,1.0,Very High
16,20,0.8,Very High
51,71,0.7183098591549296,High
7,13,0.5384615384615384,High
3,9,0.3333333333333333,Moderate
12,18,0.6666666666666666,High
4,6,0.6666666666666666,High
56,90,0.6222222222222222,High
1,5,0.2,Low
46,80,0.575,High
38,102,0.37254901960784315,Moderate
27,37,0.7297297297297297,High
26,33,0.7878787878787878,Very High
6,22,0.2727272727272727,Moderate
1,1,1.0,Very High
0,8,0.0,Low
4,14,0.2857142857142857,Moderate
14,37,0.3783783783783784,Moderate
29,47,0.6170212765957447,High
6,11,0.5454545454545454,High
38,58,0.6551724137931034,High
42,50,0.84,Very High
7,12,0.5833333333333334,High
18,45,0.4,Moderate
24,37,0.6486486486486487,High
0,1,0.0,Low
14,23,0.6086956521739131,High
8,8,1.0,Very High
1,5,0.2,Low
10,25,0.4,Moderate
3,16,0.1875,Low
13,17,0.7647058823529411,Very High
9,29,0.3103448275862069,Moderate
10,13,0.7692307692307693,Very High
0,1,0.0,Low
9,15,0.6,High
34,45,0.7555555555555555,Very High
22,33,0.6666666666666666,High
17,31,0.5483870967741935,High
11,13,0.8461538461538461,Very High
3,3,1.0,Very High
20,39,0.5128205128205128,High
3,12,0.25,Low
30,52,0.5769230769230769,High
41,52,0.7884615384615384,Very High
47,79,0.5949367088607594,High
16,28,0.5714285714285714,High
11,19,0.5789473684210527,High
39,66,0.5909090909090909,High
44,79,0.5569620253164557,High
9,12,0.75,High
3,17,0.17647058823529413,Low
20,38,0.5263157894736842,High
7,24,0.2916666666666667,Moderate
1,3,0.3333333333333333,Moderate
3,10,0.3,Moderate
6,9,0.6666666666666666,High
5,8,0.625,High
0,27,0.0,Low
4,26,0.15384615384615385,Low
0,4,0.0,Low
1,1,1.0,Very High
6,23,0.2608695652173913,Moderate
75,94,0.7978723404255319,Very High
46,80,0.575,High
30,43,0.6976744186046512,High
52,58,0.896551724137931,Very High
11,22,0.5,Moderate
4,14,0.2857142857142857,Moderate
2,2,1.0,Very High
51,70,0.7285714285714285,High
19,34,0.5588235294117647,High
28,33,0.8484848484848485,Very High
0,8,0.0,Low
0,24,0.0,Low
0,3,0.0,Low
59,70,0.8428571428571429,Very High
6,10,0.6,High
7,30,0.23333333333333334,Low
14,33,0.42424242424242425,Moderate
14,34,0.4117647058823529,Moderate
0,16,0.0,Low
17,21,0.8095238095238095,Very High
43,88,0.48863636363636365,Moderate
88,101,0.8712871287128713,Very High
1,6,0.16666666666666666,Low
8,12,0.6666666666666666,High
36,81,0.4444444444444444,Moderate
0,19,0.0,Low
19,30,0.6333333333333333,High
197,339,0.5811209439528023,High
21,39,0.5384615384615384,High
62,89,0.6966292134831461,High
1,7,0.14285714285714285,Low
14,23,0.6086956521739131,High
5,8,0.625,High
34,85,0.4,Moderate
60,66,0.9090909090909091,Very High
17,26,0.6538461538461539,High
5,10,0.5,Moderate
6,11,0.5454545454545454,High
7,13,0.5384615384615384,High
1,3,0.3333333333333333,Moderate
83,98,0.8469387755102041,Very High
9,9,1.0,Very High
1,1,1.0,Very High
2,11,0.18181818181818182,Low
5,5,1.0,Very High
41,57,0.7192982456140351,High
6,6,1.0,Very High
1,1,1.0,Very High
2,22,0.09090909090909091,Low
1,6,0.16666666666666666,Low
17,35,0.4857142857142857,Moderate
1,18,0.05555555555555555,Low
6,25,0.24,Low
11,14,0.7857142857142857,Very High
1,2,0.5,Moderate
10,15,0.6666666666666666,High
30,72,0.4166666666666667,Moderate
120,146,0.821917808219178,Very High
0,10,0.0,Low
17,41,0.4146341463414634,Moderate
0,15,0.0,Low
2,6,0.3333333333333333,Moderate
23,30,0.7666666666666667,Very High
2,9,0.2222222222222222,Low
3,9,0.3333333333333333,Moderate
32,50,0.64,High
12,16,0.75,High
2,7,0.2857142857142857,Moderate
130,141,0.9219858156028369,Very High
0,16,0.0,Low
2,2,1.0,Very High
32,43,0.7441860465116279,High
9,12,0.75,High
31,44,0.7045454545454546,High
11,15,0.7333333333333333,High
160,198,0.8080808080808081,Very High
2,4,0.5,Moderate
22,28,0.7857142857142857,Very High
4,14,0.2857142857142857,Moderate
14,29,0.4827586206896552,Moderate
4,18,0.2222222222222222,Low
2,3,0.6666666666666666,High
1,1,1.0,Very High
5,7,0.7142857142857143,High
4,5,0.8,Very High
2,2,1.0,Very High
0,8,0.0,Low
4,4,1.0,Very High
41,97,0.422680412371134,Moderate
4,9,0.4444444444444444,Moderate
0,9,0.0,Low
22,48,0.4583333333333333,Moderate
9,15,0.6,High
5,26,0.19230769230769232,Low
2,7,0.2857142857142857,Moderate
0,10,0.0,Low
11,31,0.3548387096774194,Moderate
20,28,0.7142857142857143,High
86,108,0.7962962962962963,Very High
4,4,1.0,Very High
0,11,0.0,Low
0,3,0.0,Low
75,98,0.7653061224489796,Very High
24,30,0.8,Very High
1,2,0.5,Moderate
11,19,0.5789473684210527,High
12,13,0.9230769230769231,Very High
50,66,0.7575757575757576,Very High
0,13,0.0,Low
40,70,0.5714285714285714,High
3,3,1.0,Very High
1,2,0.5,Moderate
9,12,0.75,High
14,25,0.56,High
92,108,0.8518518518518519,Very High
0,10,0.0,Low
25,28,0.8928571428571429,Very High
6,23,0.2608695652173913,Moderate
5,9,0.5555555555555556,High
61,85,0.7176470588235294,High
35,80,0.4375,Moderate
8,20,0.4,Moderate
7,21,0.3333333333333333,Moderate
41,48,0.8541666666666666,Very High
34,40,0.85,Very High
7,34,0.20588235294117646,Low
8,28,0.2857142857142857,Moderate
60,66,0.9090909090909091,Very High
16,32,0.5,Moderate
6,24,0.25,Low
0,1,0.0,Low
6,32,0.1875,Low
6,13,0.46153846153846156,Moderate
1,4,0.25,Low
39,48,0.8125,Very High
1,1,1.0,Very High
5,11,0.45454545454545453,Moderate
27,42,0.6428571428571429,High
5,17,0.29411764705882354,Moderate
0,20,0.0,Low
1,14,0.07142857142857142,Low
121,138,0.8768115942028986,Very High
0,4,0.0,Low
6,13,0.46153846153846156,Moderate
0,16,0.0,Low
8,34,0.23529411764705882,Low
2,3,0.6666666666666666,High
75,91,0.8241758241758241,Very High
35,41,0.8536585365853658,Very High
12,20,0.6,High
123,177,0.6949152542372882,High
19,29,0.6551724137931034,High
1,5,0.2,Low
1,18,0.05555555555555555,Low
2,4,0.5,Moderate
1,24,0.041666666666666664,Low
17,39,0.4358974358974359,Moderate
2,5,0.4,Moderate
7,26,0.2692307692307692,Moderate
39,47,0.8297872340425532,Very High
3,14,0.21428571428571427,Low
2,8,0.25,Low
6,8,0.75,High
2,7,0.2857142857142857,Moderate
29,59,0.4915254237288136,Moderate
6,12,0.5,Moderate
0,8,0.0,Low
3,5,0.6,High
0,12,0.0,Low
3,7,0.42857142857142855,Moderate
4,8,0.5,Moderate
2,8,0.25,Low
168,188,0.8936170212765957,Very High
0,9,0.0,Low
5,9,0.5555555555555556,High
9,12,0.75,High
3,11,0.2727272727272727,Moderate
1,8,0.125,Low
2,2,1.0,Very High
0,2,0.0,Low
1,5,0.2,Low
1,2,0.5,Moderate
1,2,0.5,Moderate
32,55,0.5818181818181818,High
30,38,0.7894736842105263,Very High
6,6,1.0,Very High
2,8,0.25,Low
13,25,0.52,High
13,17,0.7647058823529411,Very High
9,36,0.25,Low
48,78,0.6153846153846154,High
0,4,0.0,Low
2,9,0.2222222222222222,Low
15,31,0.4838709677419355,Moderate
23,53,0.4339622641509434,Moderate
29,30,0.9666666666666667,Very High
45,78,0.5769230769230769,High
6,8,0.75,High
49,62,0.7903225806451613,Very High
4,8,0.5,Moderate
1,4,0.25,Low
29,51,0.5686274509803921,High
2,4,0.5,Moderate
1,6,0.16666666666666666,Low
3,18,0.16666666666666666,Low
0,4,0.0,Low
5,8,0.625,High
39,56,0.6964285714285714,High
5,22,0.22727272727272727,Low
65,88,0.7386363636363636,High
1,2,0.5,Moderate
18,30,0.6,High
8,10,0.8,Very High
8,11,0.7272727272727273,High
6,6,1.0,Very High
3,7,0.42857142857142855,Moderate
27,33,0.8181818181818182,Very High
45,87,0.5172413793103449,High
1,4,0.25,Low
34,54,0.6296296296296297,High
14,21,0.6666666666666666,High
2,7,0.2857142857142857,Moderate
2,9,0.2222222222222222,Low
149,165,0.9030303030303031,Very High
